//Loading PDBs.
//PDB loading of cell: SRAMNSA_1
//Making the stats.
GID                       totalC    totalCC    ratioCC     Cell    Layout   Source
3852                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X0/15  XI0/XI58/XI14/NET33  
3853                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X0/16  XI0/XI58/XI14/NET34  
3854                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X0/17  XI0/XI58/XI14/NET36  
3855                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X0/18  XI0/XI58/XI14/NET35  
3856                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X1/15  XI0/XI58/XI15/NET33  
3857                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X1/16  XI0/XI58/XI15/NET34  
3858                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X1/17  XI0/XI58/XI15/NET36  
3859                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X0/X3/X1/X1/18  XI0/XI58/XI15/NET35  
3860                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X0/15  XI0/XI59/XI0/NET33  
3861                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X0/16  XI0/XI59/XI0/NET34  
3862                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X0/17  XI0/XI59/XI0/NET36  
3863                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X0/18  XI0/XI59/XI0/NET35  
3864                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X1/15  XI0/XI59/XI1/NET33  
3865                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X1/16  XI0/XI59/XI1/NET34  
3866                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X1/17  XI0/XI59/XI1/NET36  
3867                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X0/X1/18  XI0/XI59/XI1/NET35  
3868                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X0/15  XI0/XI59/XI2/NET33  
3869                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X0/16  XI0/XI59/XI2/NET34  
3870                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X0/17  XI0/XI59/XI2/NET36  
3871                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X0/18  XI0/XI59/XI2/NET35  
3872                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X1/15  XI0/XI59/XI3/NET33  
3873                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X1/16  XI0/XI59/XI3/NET34  
3874                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X1/17  XI0/XI59/XI3/NET36  
3875                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X0/X1/X1/18  XI0/XI59/XI3/NET35  
3876                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X0/15  XI0/XI59/XI4/NET33  
3877                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X0/16  XI0/XI59/XI4/NET34  
3878                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X0/17  XI0/XI59/XI4/NET36  
3879                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X0/18  XI0/XI59/XI4/NET35  
3880                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X1/15  XI0/XI59/XI5/NET33  
3881                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X1/16  XI0/XI59/XI5/NET34  
3882                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X1/17  XI0/XI59/XI5/NET36  
3883                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X0/X1/18  XI0/XI59/XI5/NET35  
3884                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X0/15  XI0/XI59/XI6/NET33  
3885                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X0/16  XI0/XI59/XI6/NET34  
3886                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X0/17  XI0/XI59/XI6/NET36  
3887                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X0/18  XI0/XI59/XI6/NET35  
3888                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X1/15  XI0/XI59/XI7/NET33  
3889                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X1/16  XI0/XI59/XI7/NET34  
3890                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X1/17  XI0/XI59/XI7/NET36  
3891                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X1/X1/X1/18  XI0/XI59/XI7/NET35  
3892                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X0/15  XI0/XI59/XI8/NET33  
3893                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X0/16  XI0/XI59/XI8/NET34  
3894                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X0/17  XI0/XI59/XI8/NET36  
3895                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X0/18  XI0/XI59/XI8/NET35  
3896                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X1/15  XI0/XI59/XI9/NET33  
3897                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X1/16  XI0/XI59/XI9/NET34  
3898                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X1/17  XI0/XI59/XI9/NET36  
3899                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X0/X1/18  XI0/XI59/XI9/NET35  
3900                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X0/15  XI0/XI59/XI10/NET33  
3901                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X0/16  XI0/XI59/XI10/NET34  
3902                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X0/17  XI0/XI59/XI10/NET36  
3903                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X0/18  XI0/XI59/XI10/NET35  
3904                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X1/15  XI0/XI59/XI11/NET33  
3905                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X1/16  XI0/XI59/XI11/NET34  
3906                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X1/17  XI0/XI59/XI11/NET36  
3907                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X2/X1/X1/18  XI0/XI59/XI11/NET35  
3908                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X0/15  XI0/XI59/XI12/NET33  
3909                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X0/16  XI0/XI59/XI12/NET34  
3910                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X0/17  XI0/XI59/XI12/NET36  
3911                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X0/18  XI0/XI59/XI12/NET35  
3912                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X1/15  XI0/XI59/XI13/NET33  
3913                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X1/16  XI0/XI59/XI13/NET34  
3914                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X1/17  XI0/XI59/XI13/NET36  
3915                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X0/X1/18  XI0/XI59/XI13/NET35  
3916                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X0/15  XI0/XI59/XI14/NET33  
3917                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X0/16  XI0/XI59/XI14/NET34  
3918                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X0/17  XI0/XI59/XI14/NET36  
3919                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X0/18  XI0/XI59/XI14/NET35  
3920                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X1/15  XI0/XI59/XI15/NET33  
3921                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X1/16  XI0/XI59/XI15/NET34  
3922                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X1/17  XI0/XI59/XI15/NET36  
3923                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X0/X1/X3/X1/X1/18  XI0/XI59/XI15/NET35  
3924                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X0/15  XI0/XI60/XI0/NET33  
3925                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X0/16  XI0/XI60/XI0/NET34  
3926                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X0/17  XI0/XI60/XI0/NET36  
3927                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X0/18  XI0/XI60/XI0/NET35  
3928                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X1/15  XI0/XI60/XI1/NET33  
3929                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X1/16  XI0/XI60/XI1/NET34  
3930                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X1/17  XI0/XI60/XI1/NET36  
3931                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X0/X1/18  XI0/XI60/XI1/NET35  
3932                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X0/15  XI0/XI60/XI2/NET33  
3933                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X0/16  XI0/XI60/XI2/NET34  
3934                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X0/17  XI0/XI60/XI2/NET36  
3935                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X0/18  XI0/XI60/XI2/NET35  
3936                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X1/15  XI0/XI60/XI3/NET33  
3937                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X1/16  XI0/XI60/XI3/NET34  
3938                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X1/17  XI0/XI60/XI3/NET36  
3939                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X0/X1/X1/18  XI0/XI60/XI3/NET35  
3940                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X0/15  XI0/XI60/XI4/NET33  
3941                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X0/16  XI0/XI60/XI4/NET34  
3942                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X0/17  XI0/XI60/XI4/NET36  
3943                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X0/18  XI0/XI60/XI4/NET35  
3944                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X1/15  XI0/XI60/XI5/NET33  
3945                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X1/16  XI0/XI60/XI5/NET34  
3946                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X1/17  XI0/XI60/XI5/NET36  
3947                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X0/X1/18  XI0/XI60/XI5/NET35  
3948                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X0/15  XI0/XI60/XI6/NET33  
3949                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X0/16  XI0/XI60/XI6/NET34  
3950                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X0/17  XI0/XI60/XI6/NET36  
3951                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X0/18  XI0/XI60/XI6/NET35  
3952                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X1/15  XI0/XI60/XI7/NET33  
3953                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X1/16  XI0/XI60/XI7/NET34  
3954                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X1/17  XI0/XI60/XI7/NET36  
3955                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X1/X1/X1/18  XI0/XI60/XI7/NET35  
3956                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X0/15  XI0/XI60/XI8/NET33  
3957                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X0/16  XI0/XI60/XI8/NET34  
3958                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X0/17  XI0/XI60/XI8/NET36  
3959                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X0/18  XI0/XI60/XI8/NET35  
3960                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X1/15  XI0/XI60/XI9/NET33  
3961                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X1/16  XI0/XI60/XI9/NET34  
3962                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X1/17  XI0/XI60/XI9/NET36  
3963                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X0/X1/18  XI0/XI60/XI9/NET35  
3964                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X0/15  XI0/XI60/XI10/NET33  
3965                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X0/16  XI0/XI60/XI10/NET34  
3966                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X0/17  XI0/XI60/XI10/NET36  
3967                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X0/18  XI0/XI60/XI10/NET35  
3968                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X1/15  XI0/XI60/XI11/NET33  
3969                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X1/16  XI0/XI60/XI11/NET34  
3970                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X1/17  XI0/XI60/XI11/NET36  
3971                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X2/X1/X1/18  XI0/XI60/XI11/NET35  
3972                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X0/15  XI0/XI60/XI12/NET33  
3973                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X0/16  XI0/XI60/XI12/NET34  
3974                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X0/17  XI0/XI60/XI12/NET36  
3975                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X0/18  XI0/XI60/XI12/NET35  
3976                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X1/15  XI0/XI60/XI13/NET33  
3977                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X1/16  XI0/XI60/XI13/NET34  
3978                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X1/17  XI0/XI60/XI13/NET36  
3979                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X0/X1/18  XI0/XI60/XI13/NET35  
3980                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X0/15  XI0/XI60/XI14/NET33  
3981                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X0/16  XI0/XI60/XI14/NET34  
3982                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X0/17  XI0/XI60/XI14/NET36  
3983                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X0/18  XI0/XI60/XI14/NET35  
3984                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X1/15  XI0/XI60/XI15/NET33  
3985                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X1/16  XI0/XI60/XI15/NET34  
3986                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X1/17  XI0/XI60/XI15/NET36  
3987                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X0/X3/X1/X1/18  XI0/XI60/XI15/NET35  
3988                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X0/15  XI0/XI61/XI0/NET33  
3989                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X0/16  XI0/XI61/XI0/NET34  
3990                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X0/17  XI0/XI61/XI0/NET36  
3991                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X0/18  XI0/XI61/XI0/NET35  
3992                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X1/15  XI0/XI61/XI1/NET33  
3993                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X1/16  XI0/XI61/XI1/NET34  
3994                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X1/17  XI0/XI61/XI1/NET36  
3995                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X0/X1/18  XI0/XI61/XI1/NET35  
3996                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X0/15  XI0/XI61/XI2/NET33  
3997                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X0/16  XI0/XI61/XI2/NET34  
3998                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X0/17  XI0/XI61/XI2/NET36  
3999                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X0/18  XI0/XI61/XI2/NET35  
4000                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X1/15  XI0/XI61/XI3/NET33  
4001                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X1/16  XI0/XI61/XI3/NET34  
4002                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X1/17  XI0/XI61/XI3/NET36  
4003                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X0/X1/X1/18  XI0/XI61/XI3/NET35  
4004                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X0/15  XI0/XI61/XI4/NET33  
4005                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X0/16  XI0/XI61/XI4/NET34  
4006                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X0/17  XI0/XI61/XI4/NET36  
4007                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X0/18  XI0/XI61/XI4/NET35  
4008                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X1/15  XI0/XI61/XI5/NET33  
4009                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X1/16  XI0/XI61/XI5/NET34  
4010                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X1/17  XI0/XI61/XI5/NET36  
4011                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X0/X1/18  XI0/XI61/XI5/NET35  
4012                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X0/15  XI0/XI61/XI6/NET33  
4013                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X0/16  XI0/XI61/XI6/NET34  
4014                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X0/17  XI0/XI61/XI6/NET36  
4015                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X0/18  XI0/XI61/XI6/NET35  
4016                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X1/15  XI0/XI61/XI7/NET33  
4017                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X1/16  XI0/XI61/XI7/NET34  
4018                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X1/17  XI0/XI61/XI7/NET36  
4019                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X1/X1/X1/18  XI0/XI61/XI7/NET35  
4020                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X0/15  XI0/XI61/XI8/NET33  
4021                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X0/16  XI0/XI61/XI8/NET34  
4022                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X0/17  XI0/XI61/XI8/NET36  
4023                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X0/18  XI0/XI61/XI8/NET35  
4024                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X1/15  XI0/XI61/XI9/NET33  
4025                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X1/16  XI0/XI61/XI9/NET34  
4026                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X1/17  XI0/XI61/XI9/NET36  
4027                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X0/X1/18  XI0/XI61/XI9/NET35  
4028                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X1/X0/15  XI0/XI61/XI10/NET33  
4029                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X7/X1/X0/X1/X1/X2/X1/X0/16  XI0/XI61/XI10/NET34  
